,Date,Content,Retweet-count,Like-count,Reply-count,pos,neu,neg,compound,polarity_category
553,2019-03-31 02:27:25+00:00,#NorthEast4Modi Or #CwdarCr The divisive NRC was brought dinfranchi a large number of the people of North East rember that when you go vote Umploynt highest in 45 ars and data fudged Rember the para bec comnt when you go vote Sack Modi,0,0,0,0.03,0.97,0.0,0.0772,positive
554,2019-03-31 02:35:43+00:00,#NorthEast4Modi Or #CwdarCr Rafale scam files hidden Umploynt data hidden highest in 45 ars Lies the people on Balat Demotisation was an orgad loot of peoples moyDestrod the uty and integrity of India Follows British policy of divideamprule,6,1,0,0.059,0.794,0.147,-0.5994,negative
555,2019-03-31 03:11:24+00:00,O more Chutipa #Mo TV REALLY And that o with our tax moy Are the people wants o ma a cwala a dictar or what We already have so many bribed tv channles w can feature whatever you #bhakts #CwdarCr wants,0,0,0,0.0,1.0,0.0,0.0,neutral
556,2019-03-31 04:54:42+00:00,#EkHiCwdarCr jo ap janta p le vaga di videsh Jin 600 crore vote mile te 14 election m according him jo mahatma gandhi am mohan lal ram chand gandhi khte h Or jo taxila bihar m btate h whi #CwdarCr,0,0,0,0.0,1.0,0.0,0.0,neutral
557,2019-03-31 06:05:42+00:00,The way #Cwdar or the Cwala taunts he will put Eunuchs or Hijdaas or Khusraas sha#CwdarCr,0,1,0,0.0,1.0,0.0,0.0,neutral
558,2019-03-31 08:45:43+00:00,Jammu and shmir will remain and integral part of India whether Mufti or Abdullah or in this matter OR any n Dick and Harry Li it or not #ModiMumn BJP4India,0,1,0,0.035,0.864,0.102,-0.4897,negative
559,2019-03-31 08:51:07+00:00,Most interesting o way contest #moAgain 350 or 400,0,0,0,0.272,0.728,0.0,0.4576,positive
560,2019-03-31 09:34:25+00:00,If #Cwdar Hi Pure NaNaNarendra Modi TajinderBagga than Rr If #PuriGandhiFamilyCr k Sath #PuriCongressCr than Li#moAgain #AbBaarPhirModiSarr #CwdarPhir #tionFirst #Voter BJP4India,1,2,0,0.0,1.0,0.0,0.0,neutral
561,2019-03-31 12:51:11+00:00,What if NaNaNarendra Modi or BJP4India had ld #mushAmba pay #AlAmba loan So that he gets acquited and not many people will think that #Rafaeldeal was a scam support the #bankrupt Amba#Justsaying#LokSabhaElections2019 K #CwdarCr,0,1,0,0.065,0.725,0.21,-0.7184,negative
562,2019-03-31 13:09:18+00:00,bakn aaj sub mil g suru jao tweet or retweet #MainBhiCwdar or such yhi h #CwdarCr #EkHiCwdarCr,0,0,0,0.0,1.0,0.0,0.0,neutral
563,2019-03-31 13:33:54+00:00,We ed people such as #nKumar reprenting us in politics Not jumlebaaz or lynch loving politician w play divide and rule gas BJP4India INCIndia PMOIndia #godidia NaNaNarendra Modi #CwdarCr,0,0,0,0.189,0.811,0.0,0.743,positive
564,2019-03-31 14:50:21+00:00,#NorthEast4Modi Or #CwdarCr The NRC is the biggest voter suppression fraud on the people of North East The aim of NRC is identify and dinfranchi a large number of people w dont vote for the BJP So rember that when you go out vote nd Modi pacng,0,0,0,0.026,0.898,0.076,-0.5423,negative
565,2019-03-31 15:10:28+00:00,Even Elecral system started a NOTA option But now either u r a Cwdar or Antitiol Now u have co between democracy and Dictarship #IndiaElects #moAgain #LokSabhaElections2019,0,0,0,0.0,1.0,0.0,0.0,neutral
566,2019-03-31 15:12:53+00:00,Even Elecral system started a NOTA option But now either u r a Cwdar or Antitiol Now u have co between democracy and Dictarship #IndiaElects #moAgain #LokSabhaElections2019 Trendous peer pressure on voters,0,1,0,0.0,0.917,0.083,-0.4215,negative
567,2019-03-31 15:13:36+00:00,#MainBhiCwdarHun Or #CwdarCr Rafale scam files hidden NRC is voter suppression and dinfranchint of the people of north east Lied people on Balat Umploynt highest in 45 ars and data fudged and hidden Destrod the uty and integrity of India,0,0,1,0.057,0.806,0.137,-0.5719,negative
568,2019-03-31 15:17:57+00:00,#MainBhiCwdarHun Or #CwdarCr Rafale deal was given a man w has ver made an aircraft in his life and the deal lacks integrity Demotisation was an orgad loot of the peoples moy All the scamsters escaped with their loot from India Defeat is staring,1,1,0,0.055,0.882,0.063,-0.1027,negative
569,2019-03-31 15:25:00+00:00,#PuriGandhiFamilyCr Or #CwdarCr has misud the ard forces and scientists for elecral gain tiol crets were announced in public foolishly Lied the people on Balat Umploynt and job loss data fudged and hiddenFailed demotisation was a cri,0,0,0,0.077,0.748,0.175,-0.5106,negative
570,2019-03-31 15:34:13+00:00,#PuriGandhiFamilyCr Or #CwdarCr has sold the tion on a platter Amba and Ada A fraudulent defence company was ford just days before signg the Rafale deal and was given a man w has ver made an aircraft in his life People will vote out Modi govt,0,0,0,0.029,0.905,0.066,-0.4215,negative
571,2019-03-31 15:55:11+00:00,It is high ti efface tainted Congress frm dis country This party is nothing but synonym corruption amp potism The onus is now on us whether we co trairs w looted us for 70yrs or 5 yrs of hardwork amp grt vision of Modi#Moagain #LS2019,0,0,0,0.096,0.904,0.0,0.5518,positive
572,2019-03-31 18:38:35+00:00,#ModiOnRepublic #ModiMumn #drhasuriThis is absolutely ucceptable and does not reflect any credibility the central or state governce Ti sw the goons that this is w India and no more a CongressGandhi driven India,0,0,0,0.0,0.936,0.064,-0.296,negative
573,2019-04-01 05:22:05+00:00,#PappuDiwas Or #CwdarCr has destrod the uty and integrity of India Polarid commuties for elecral gain Mob lynchings were given tacit approval amp lynchers are en with BJP candidates canvassing for votes Following the British policy of divide and rule,0,0,0,0.197,0.803,0.0,0.8442,positive
574,2019-04-01 05:29:11+00:00,#PappuDiwas Or #CwdarCr Rafale scam files hidden Demotisation was an orgad loot of the peoples moy Umploynt rate highest in 45 ars data hidden from public scrutinyRafale deal was given a man w has ver made an aircraft in his lifeDefeat Modi,0,0,0,0.0,0.917,0.083,-0.5719,negative
575,2019-04-01 05:40:01+00:00,#PappuDiwas Or #CwdarCr has lied people on BalatThe intention itlf was deliberately miss the targetEven Pak fighters locd on our positions and didnt fire amp imdiate relea of our pilot ensures deescalationMisters knows counting up 400Lors,0,0,0,0.052,0.811,0.137,-0.3322,negative
576,2019-04-01 05:57:48+00:00,Is it not becau of your Drutharastra hug that you have only two or three friends across thecountry#ModilsaMista#GoBackModi,0,0,0,0.279,0.721,0.0,0.7351,positive
577,2019-04-01 06:03:24+00:00,Is it not becau of your Drutharastra hug that you have only two or three friends across thecountry#ModilsaMista#GoBackModi,0,0,0,0.279,0.721,0.0,0.7351,positive
578,2019-04-01 06:11:21+00:00,Are you considering that Andhra Pradesh is part of India Why has this discrimition Whyhave developed this much agony wards five ars baby vdhra Pradesh Are youfeeling that you are in the democracy or in Morchy#ModilsaMista#GoBackModi,0,0,0,0.0,0.926,0.074,-0.4215,negative
579,2019-04-01 06:11:33+00:00,Are you considering that Andhra Pradesh is part of India Why has this discrimition Whyhave developed this much agony wards five ars baby vdhra Pradesh Are youfeeling that you are in the democracy or in Morchy#ModilsaMista#GoBackModi,0,0,0,0.0,0.926,0.074,-0.4215,negative
580,2019-04-01 06:16:00+00:00,Is it not becau of your Drutharastra hug that you have only two or three friends across the country#ModilsaMista#GoBackModi,0,0,0,0.267,0.733,0.0,0.7351,positive
581,2019-04-01 06:18:49+00:00,#ModilsaMista#GoBackModi Is it not becau of your Drutharastra hug that you have only two or three friends across thecountry,0,0,0,0.267,0.733,0.0,0.7351,positive
582,2019-04-01 06:21:40+00:00,#ModilsaMista#GoBackModiAre you considering that Andhra Pradesh is part of India Why has this discrimition Whyhave developed this much agony wards five ars baby vdhra Pradesh Are youfeeling that you are in the democracy or in Morchy,0,0,0,0.0,0.926,0.074,-0.4215,negative
583,2019-04-01 06:33:02+00:00,Isnot Jagan Mohan Reddy cooperated you Is it not becau of your Drutharastra hug that you haveonly two or three friends across the country #ModiIsAMista #GoBackModi,0,0,0,0.205,0.795,0.0,0.7351,positive
584,2019-04-01 06:34:06+00:00,Is it not becau of your Drutharastra hug that you have only two or three friends across thecountry #ModiIsAMista #GoBackModi,0,0,0,0.256,0.744,0.0,0.7351,positive
585,2019-04-01 06:36:32+00:00,Are you considering that Andhra Pradesh is part of India Why has this discrimition Whyhave developed this much agony wards five ars baby vdhra Pradesh Are youfeeling that you are in the democracy or in Morchy #ModiIsAMista #GoBackModi,0,0,0,0.0,0.93,0.07,-0.4215,negative
586,2019-04-01 06:46:22+00:00,w many of you think #modi sche are doing well or not#PappuDiwas #PowerOf3 #ModiMumn #RaGajriDay #MondayMotivation #ModiMatBao #IndiaD #youth #we #change #india #ElectionDay #Election2019 #windia #change #Mindt #PowerOf18,0,0,0,0.072,0.928,0.0,0.2732,positive
587,2019-04-01 07:01:11+00:00,#PappuDiwas Or #CwdarCr is giving tacit support the mob lynchers and they are now the lead campaigrs for BJP in this election An ideology of hatred is being bludgeod on the people whether they want it or not is a different matter Defeat this ideology now,0,0,0,0.137,0.731,0.132,-0.4019,negative
588,2019-04-01 07:10:34+00:00,#PappuDiwas Or #CwdarCr has lied the people on economy fudged data Balatl casualties Didnt sp the pulwama attack Allowed full access the terrorist reach CRPF convoy with 350Kg of RDX Politicid the ard forces and scientists for elecral gains,0,0,0,0.073,0.71,0.217,-0.836,negative
589,2019-04-01 07:15:10+00:00,Central Govt is giving unclear answers on the creation of Railway Zo in AP The Center does not care for the special status or Railway zo be t up in AP #ModiIsAMista #GoBackModi,0,0,0,0.181,0.703,0.116,0.3761,positive
590,2019-04-01 07:17:27+00:00,#PappuDiwas Or #CwdarCr tion was on an undeclared ergency for the last 5 ars During this ti uty and integrity of India was destrod by divisive commul politics Sustaid this divisivess for elecral gains Defeat of this hatred is an imperative now,0,1,0,0.1,0.757,0.143,-0.4939,negative
591,2019-04-01 07:30:26+00:00,BJP made promi in Parliant n they dont have a mimum courtesy ma over it or Parliant or AP pplDont underestimate the power of Telugu people Wait for 2019 #ModiIsAMista #GoBackModi,0,0,0,0.074,0.861,0.065,0.0772,positive
592,2019-04-01 07:31:14+00:00,Central Govt is giving unclear answers on the creation of Railway Zo in AP The Center does not care for the special status or Railway zo be t up in AP #ModiIsAMista #GoBackModi,0,0,0,0.181,0.703,0.116,0.3761,positive
593,2019-04-01 07:31:16+00:00,Central Govt is giving unclear answers on the creation of Railway Zo in AP The Center does not care for the special status or Railway zo be t up in AP #BJPCheatedAP #ModiIsAMista #GoBackModi,0,0,0,0.176,0.71,0.113,0.3761,positive
594,2019-04-01 07:35:21+00:00,#IndiaD Or #CwdarCr has destrod the uty and integrity of India Rafale scam files hidden Demotisation was an orgad loot of the peoples moy All scamsters escaped with the loot Umploynt highest in 45 ars and data fudged and hidden Defeat Modi,0,0,0,0.054,0.807,0.139,-0.6249,negative
595,2019-04-01 07:47:19+00:00,BJP made promi in Parliant n they dont have a mimum courtesy ma over it or Parliant or AP pplDont underestimate the power of Telugu people Wait for 2019 #BJPCheatedAP #CBRMY #ModiIsAMista #GoBackModi,0,0,0,0.07,0.868,0.062,0.0772,positive
596,2019-04-01 08:43:08+00:00,Opposition says there is no Employnt or Busiss under Modi Govt Statistics says Indias GDP growth fastest and Tax collections increasing So are Umplod people paying taxes w can higher tax collections even when tax rates are down NaNaNarendra Modi PMOIndia #MoAgain,0,0,0,0.058,0.893,0.049,0.1027,positive
597,2019-04-01 09:23:15+00:00,BJP made promi in Parliant n they dont have a mimum courtesy ma over it or Parliant or AP pplDont underestimate the power of Telugu people Wait for 2019 #ModiIsAMista #GoBackModi,0,0,0,0.074,0.861,0.065,0.0772,positive
598,2019-04-01 09:41:16+00:00,Central Govt is giving unclear answers on the creation of Railway Zo in AP The Center does not care for the special status or Railway zo be t up in AP #ModiIsAMista #GoBackModi,0,0,0,0.181,0.703,0.116,0.3761,positive
599,2019-04-01 09:54:13+00:00,It is not becau of your drutharastra hug that you have only two or three friends across the country #IndiaSaysMoAgain #ModiIsAMista #GoBackModi,0,0,0,0.237,0.763,0.0,0.7351,positive
600,2019-04-01 09:58:46+00:00,Central Govt is giving unclear answers on the creation of Railway Zo in AP The Center does not care for the special status or Railway zo be t up in AP #ModiIsAMista #GoBackModi,0,0,0,0.181,0.703,0.116,0.3761,positive
601,2019-04-01 10:54:52+00:00,BJP made promi in Parliant n they dont have a mimum courtesy ma over it or Parliant or AP pplDont underestimate the power of Telugu people Wait for 2019 #ModiIsAMista #GoBackModi,0,0,0,0.074,0.861,0.065,0.0772,positive
602,2019-04-01 11:14:26+00:00,It is not becau of your drutharastra hug that you have only two or three friends across the country#IndiaSaysmoAgain #ModiIsAMista #GoBackModi,0,0,0,0.246,0.754,0.0,0.7351,positive
603,2019-04-01 11:18:33+00:00,Am a hardcore BJP and will remain so But cant fatm the agitation of my fellowworrs at Hindu Mahasabha or Shiv w do you expect staunch Hindus silently accepting excommusts and exTMC goons reprenting the party in Bengal #LokSabhaElection2019 #MoAgain,0,1,0,0.197,0.803,0.0,0.8426,positive
604,2019-04-01 12:02:03+00:00,It is not becau of your drutharastra hug that you have only two or three friends across the country#IndiaSaysmoAgain #ModiIsAMista #GoBackModi,0,0,0,0.246,0.754,0.0,0.7351,positive
605,2019-04-01 12:06:56+00:00,It is not becau of your drutharastra hug that you have only two or three friends across the country#IndiaSaysmoAgain #ModiIsAMista #GoBackModi,0,0,0,0.246,0.754,0.0,0.7351,positive
606,2019-04-01 12:19:29+00:00,Modiji plea ma o rule If a politicians Sons or Daughters want co for politics then they have mandarily rve mimum 3 4 ars in Military firstNaNaNarendra Modi astitvam #TeamModi #MoAgain SushmaSwaraj,0,0,0,0.04,0.96,0.0,0.0772,positive
607,2019-04-01 14:07:28+00:00,#PappuDiwas Or #CwdarCr will ver talk about umploynt rate highest in 45 ars and data fudged and hiddendemotisation is an orgad loot of the peoples moyRafale scamNRC the biggest voter suppression fraud dinfranchi the people of north east,0,0,0,0.0,0.907,0.093,-0.5859,negative
608,2019-04-01 14:15:19+00:00,#PappuDiwas Or #CwdarCr has lied the people on Balatzero casualties Failed sp pulwama attack Allowed the terrorist access 350Kg of RDX and approach the CRPF convoy witut any checks Ud everything for political mileage Defeat of Modi is certain,1,0,0,0.041,0.637,0.322,-0.9393,negative
609,2019-04-01 14:25:49+00:00,#PappuDiwas Or #CwdarCr Rafale scam files hidden from public scrutiny Rafale deal was given a man w has ver made an aircraft in his life The deal lacks integrity Destrod the uty and integrity of India remain in power Now its ti vote out Modi,0,0,0,0.102,0.825,0.073,0.128,positive
610,2019-04-01 15:28:40+00:00,Js js lag rha h #CwdarCrVo ap party k candidate jakr puche vo #cwdar property ap m krva le Or ap property janta k m kr de #jeetpak PMOIndia RahulGandhi rssurjewala NaNaNarendra Modi Mawati davakhilesh RubiLiquat AmitShah,0,0,0,0.067,0.873,0.06,0.0772,positive
611,2019-04-02 05:16:18+00:00,The multidia departnt of Mumbai traffic police is not answering my calls or replying mails about the status of a wrongly applied fi and refund status of the sa #digitalindiafail #noaccountability MumbaiPolice CPMumbaiPolice #cwdarcr,2,0,0,0.0,1.0,0.0,0.0,neutral
612,2019-04-02 06:26:13+00:00,tar BJP join kr k li Mujhe Ap Desh va kr Or sirf tbhi Mumn Jb bjp join Kru Modi ji join Kru #moagain#ModihMumn #MaiBhiCwdar,0,1,0,0.231,0.769,0.0,0.6808,positive
613,2019-04-02 07:38:10+00:00,#BharatBoleModiModi Or #CwdarCr has failed India for 5 ars No pri mister has assaulted the constitution and the democratic institutions li the way Modi did usurp unbridled power He went on destroy everything that made him the pri mister for power,0,0,0,0.0,0.749,0.251,-0.9081,negative
614,2019-04-02 07:43:19+00:00,#BharatBoleModiModi Or #CwdarCr has lied the people Umploynt rate is highest in 45 ars Job loss data was hidden from public scrutiny Demotisation was an orgad loot of the peoples moy So he went back the usual charade of Hindu Muslim division,0,0,0,0.0,0.891,0.109,-0.5994,negative
615,2019-04-02 07:44:39+00:00,Yogi Army is modi ji Modi Rahul gandhi is contesting election where majority is minority Do we want elect leaders or wanbes Cast your vote wily NaNaNarendra Modi RahulGandhi ShashiTharoor myogiaditth awasthis anjaomshp #CwdarCr,0,0,0,0.038,0.962,0.0,0.0772,positive
616,2019-04-02 07:47:45+00:00,#BharatBoleModiModi or #CwdarCr NRC is the biggest voter suppression fraud dinfranchi the people of north east Rafale scam files hidden The deal was given a man w has ver made an aircraft in his lifeThe deal lacks integritySold the tion scamsters,0,0,0,0.0,0.839,0.161,-0.8176,negative
617,2019-04-02 07:55:20+00:00,#RahulDealWithScamsters or #CwdarCr is the biggest scamster of them all Demotisation was an orgad loot of the peoples moy and all scamsters escaped with the loot Rafale scam files hidden Umploynt data hiddempfudged Sold the tion crony capitalists,0,0,0,0.0,0.909,0.091,-0.5719,negative
618,2019-04-02 07:57:06+00:00,Im living in a tion where there is no Hindus Muslims Christians or Sikhs differences on the mind of the Humans born in India Only the canbalistic n es the Minority amp Majority #Otion NaNaNarendra Modi rember your words sir #CwdarCr,0,0,0,0.0,0.948,0.052,-0.296,negative
619,2019-04-02 09:15:22+00:00,Either its RO or Cice is Yours#moAgain #PhirEkBaarModiSarr,1,0,0,0.0,1.0,0.0,0.0,neutral
620,2019-04-02 09:35:16+00:00,When I e so RW stalwarts putting gative or depressing ssages I am reminded of before elections scerio of 2014 Sa people tweeted similar stuff then oDont believe them ONLY DO YOUR JOB Even if you convey #MoAgain ssage everyo you et it will be enough,1,2,0,0.0,0.945,0.055,-0.3818,negative
621,2019-04-02 11:11:50+00:00,#CongMafes loong at this o thing surely cos my mind God forbit if they winthen trust Bangladesh or Sri Lan would be a better place live in They will get India the level of Pastan #PappuDiwas #LokSabhaElections2019 God pls help India #moAgain,0,0,0,0.331,0.669,0.0,0.936,positive
622,2019-04-02 12:33:49+00:00,is their any vacency of pcr mcr or live broadcasting in #moTV NaNaNarendra Modi #MainBhiCwdarHun PiyushGol #MoAgain morchandi,0,4,0,0.0,1.0,0.0,0.0,neutral
623,2019-04-02 12:56:38+00:00,Why does the Congress mafes does not have any befits promid the farrs of country or the 72000k pmdayar or any other period depending upon the quality of weed raga have before giving speechINCIndiaRahulGandhi pringandhi BJP4India #ModiMumn,0,0,0,0.062,0.938,0.0,0.34,positive
624,2019-04-02 13:04:20+00:00,#BharatBoleModiModi Or #CwdarCr has intentiolly allowed the pulwama terrorist access 350Kg of RDX and a smooth approach the CRPF convoy by deliberately elimiting all curity procols Lied the people on Balat Not a single terrorist was lled Liar,1,1,0,0.077,0.703,0.219,-0.7822,negative
625,2019-04-02 13:41:45+00:00,The #CwdarCr party is graceless they suld learn from #Congresswhen they wanted pass the #QuotaBill the #Congress supported the guys but not this wooden partythey dont feel obliged support the wonderful #CongressMafes so dump the guys or people will,0,0,0,0.174,0.69,0.137,0.208,positive
626,2019-04-02 14:47:51+00:00,#moAgain #IndiaWithMo Dear PM sirShri NaNarendra Modi jiI would li request you ndly check all congress leaders and ma it sure that the vultures are not pastasdeshdrohias per the congress mafes they are actually trying ll or gift JampK pak,1,0,1,0.169,0.781,0.05,0.6705,positive
627,2019-04-02 20:10:47+00:00,Pk acr antunru Pk un knoledge lo o 10 ayi undha jailu jaggadu 40 yrs exp a dappu ttuku bolli babu Ok interview or face face questions ichara ra sariggga#Pawanln #APElections2019 #ja #tdp #ycp #YSJagan #cbn420 #ModiMumn,0,0,1,0.058,0.942,0.0,0.296,positive
628,2019-04-03 01:32:58+00:00,It becos such a hassle carry so many chargers for all the devices that I have But with the Wireless PowerShare on the #GalaxyS10 I can charge my Galaxy Buds or Galaxy Watch onthego witut carrying multiple chargers #RCBvRR #MIVSCSK #IPL2019 IPL #moAgain,0,0,0,0.0,1.0,0.0,0.0,neutral
629,2019-04-03 01:44:00+00:00,If Congress would have tan interest for our country no other political parties would have survived or even erged #CongVstiolInterest They created #Dysty and now we are trying for #DystyMuktBharat JhaSanjay am I logical #moAgain #ModihMumn,0,0,0,0.249,0.701,0.05,0.8316,positive
630,2019-04-03 05:20:31+00:00,Wherever Modi goes be it pasighat or Ga junta suts #GoBackModi,0,0,0,0.0,1.0,0.0,0.0,neutral
631,2019-04-03 07:32:13+00:00,It is not about Hindu Muslim Jain Sikh or Christian It is the hypocrisy of the Opposition that it wants ep alive a certain religious divide There is no fear facr but a fair facr which is Sab Saath Sab Vis #moagain #election2019 BJP4Delhi BJP4India,11,23,1,0.165,0.835,0.0,0.7281,positive
632,2019-04-03 08:16:40+00:00,#DeshLiModi Or #CwdarCr NRC is the biggest voter suppression fraud dinfranchi the people of north east Demotisation was an orgad loot of the peoples moy Rember the para bec comnt and the job loss when you go out vote Sack Modi now,1,0,0,0.0,0.868,0.132,-0.7269,negative
633,2019-04-03 08:22:29+00:00,#DeshLiModi Or #CwdarCr has destrod the uty and integrity of India for lding on power Mob lynchers are the leading campaigrs now for BJP After losing the rrative Modi went back his usual charade of Hindu Muslim divisive agenda Defeat Modi now,0,0,0,0.055,0.826,0.119,-0.4588,negative
634,2019-04-03 08:28:26+00:00,#DeshLiModi Or #CwdarCr has misud the ard forces and scientists for political gaillowed all scamsters escape with the lootAllowed pulwama happenLied people on BalatRafale scam files were hidden from public scrutinchhe din only for scamsters,0,0,0,0.044,0.859,0.096,-0.4588,negative
635,2019-04-03 10:26:24+00:00,Lets start a cnJb bhi i ap Thank you bole ap us bolo thank you bole Sirf 3 logo bole #VoteforModi Or wo 3 log agle 33 logo bole#VoteCn#moAgainNaNaNarendra Modi BJP4India,2,0,1,0.147,0.853,0.0,0.6124,positive
636,2019-04-03 13:12:37+00:00,VER SPEAKFROM A PLACE OF HATE JEALOUSY ANGER OR INCURITVALUATE YOURWORDS BEFORE YOU LET THEM LEAVE YOUR LIPSSOTIS ITS BEST BE QUIET GOOD EVENG FRNDSS #TughfTheDay #moAgain,5,15,4,0.197,0.484,0.319,-0.6447,negative
637,2019-04-03 14:36:47+00:00,#DeshLiModi Or #CwdarCr promis a lot and delivers nothing He systematically destrod the tion of its uty and integrity Umploynt rate is highest in 45 ars Job loss data fudged and hidden from public scrutiny All scamsters escaped Defeat Modi now,0,0,0,0.057,0.828,0.115,-0.4019,negative
638,2019-04-03 14:43:36+00:00,#DeshLiModi Or #CwdarCr has indicated that if he cos power againthen there wont an election again All the 5 ars they were doing the ground work for usurping unbridled power This is the only chance for the people nd him pacng Defeat Modi now,0,0,0,0.043,0.894,0.064,-0.25,negative
639,2019-04-03 14:54:23+00:00,#DeshLiModi Or #CwdarCr has do more damage the tion than any other pri mister He systematically destrod all the institutions of democracy for lding on power He is misusing tions wealth for his election campaignDefeat of Modi is an imperative,0,0,0,0.072,0.85,0.078,-0.0754,negative
640,2019-04-03 15:06:24+00:00,#DeshLiModi Or #CwdarCr is utilising black moy for his election campaigns All the crony capitalists w looted India gave the moy as election fundshe is hiring trains for tang his cadres his ralliesNot getting any people watch him speak at rallies,0,0,0,0.0,1.0,0.0,0.0,neutral
641,2019-04-03 15:17:57+00:00,dia projects as if BJP is in a great position win this election but they have not won any Asmbly or blection since 2018 What say 50 wont vote for BJP #indiashing #mainbhicwdaar #MainBhiBerozgar #moAgain #CongressMuktBharat #LokSabhaElections2019,0,0,0,0.115,0.792,0.093,-0.0121,neutral
642,2019-04-03 16:50:56+00:00,Congress mafes for the India or against the IndiaPeoples be decideWaup IndiaAbhi hi bhi hi #moAgain#BJP #BJPMafes #moAgain2019,0,0,0,0.0,1.0,0.0,0.0,neutral
643,2019-04-04 03:13:55+00:00,#DeshLiModi Or #CwdarCr tried hide the fact that umploynt rate is highest in 45 ars and the data was hidden from public scrutiny Demotisation was nothing but an orgad loot of the peoples moy Rafale scam files hiddenDefeat of Modi is an imperative,0,0,0,0.0,0.865,0.135,-0.7506,negative
644,2019-04-04 03:23:18+00:00,#DeshLiModi Or #CwdarCr has lied the people on Balat strisNot a single terrorist was lled and he lied about 400 lledHe intentiolly allowed pulwama happenDeliberately removed all curity procols for the CRPF convoyIssued 350Kg RDX terrorist,0,0,0,0.0,0.687,0.313,-0.9393,negative
645,2019-04-04 04:41:56+00:00,327 plus or minus 5 ats Pinng this for future reference #MoAgain,0,6,2,0.0,1.0,0.0,0.0,neutral
646,2019-04-04 05:18:05+00:00,TAXES will go HIGHER for the MIDDLE CLASS So the Middle Class will bear the burden for #NyAny of #PappuParty u TAX moy and get power LOOT the country for PRIVATE gains Wah IndiansWA UP Now or VER #moAgain,0,1,0,0.057,0.875,0.069,-0.128,negative
647,2019-04-04 07:10:09+00:00,It is not about Hindu Muslim Jain Sikh or Christian It is the hypocrisy of the Opposition that it wants ep alive a certain religious divide There is no fear facr but a fair facr which is Sab Saath Sab Vis #moagain #election2019 BJP4Delhi BJP4India,3,5,0,0.165,0.835,0.0,0.7281,positive
648,2019-04-04 11:43:54+00:00,Jb #Pappu 72k de vada hSaare congressiyon ap nm k aage lik di h Unhe pta h saam pappu h u k pta berojgr or garib frk h#moAgain #modi #Congress,0,0,0,0.0,1.0,0.0,0.0,neutral
649,2019-04-04 14:34:52+00:00,#AntiMiddleClassCongress Or #CwdarCr has lied the people on Balat Zero casualties but he said 400 lled Intentiolly facilitated pulwama attack by providing the attacr with 350kg of RDX and a smooth approach the CRPF convoy by elimiting all curity,0,0,0,0.0,0.861,0.139,-0.714,negative
650,2019-04-04 14:39:31+00:00,#AntiMiddleClassCongress Or #CwdarCr has destrod the uty and integrity of India remain in power Mob lynchers are leading the campaign now After losing the rrative he is back his Hindu Muslim divisive agenda Defeat of Modi is a certainty Opposition wins,0,0,1,0.166,0.721,0.112,0.4019,positive
651,2019-04-04 14:44:01+00:00,#AntiMiddleClassCongress Or #CwdarCr is back black moy for votes busisshuge amount of cash recovered from his convoy Job loss data fudged and hidden Umploynt rate highest in 45 ars Demotisation was an orgad loot of the peoples moy Defeat Modi,0,0,0,0.0,0.878,0.122,-0.6486,negative
652,2019-04-04 15:29:55+00:00,Middle class pe extra tax due ny Sahi hi h or Phir bhi ny Sahi lagu hi kra saktecongress sirf kursi bhukhi h is li garibo lollipop de rahi Janta election jabab degi#AntiMiddleClassCongress#desklimodi#MoAgain,0,1,0,0.0,1.0,0.0,0.0,neutral
653,2019-04-04 23:46:29+00:00,Vivek oberoy loves playing gangsters or crimil characters on big screen Company Sot out at Lokhandwala Rakth Charit And now coming soon so biopic After success of bank cr #Bankcr we are waiting for quel You have readymade for movie #CwdarCr,0,0,0,0.199,0.801,0.0,0.8578,positive
654,2019-04-05 05:54:38+00:00,#ShekharGuptaDalal or #CwdarCr introduced motvwhen he saw Arb starts off his li up with retired Gerals of India and Pastan w suts at each other surrenderin the end Arb switches off their microps and declare himlf as the winrampPM lis it,0,0,0,0.0,1.0,0.0,0.0,neutral
655,2019-04-05 09:16:55+00:00,#youth will ta side of #raga or #moAgain #CrimilJustice #PMModiOBP #ModiLaoDeshBao #FridayFeeling #RahulForBehtarBharat #LokSabhaElections2019 #YOUTH #powerof18,0,0,0,0.0,1.0,0.0,0.0,neutral
656,2019-04-05 10:05:45+00:00,Filly sothing happeng Bad or good Dont know t #moAgain #BJP,0,0,0,0.188,0.584,0.227,-0.1531,negative
657,2019-04-05 10:36:28+00:00,#WafadaarJawaharLalNorth india w gon win Modi or Rahul South india w gon bag antimodi votes You may check the ground reality here#CwdarCr #LokSabhaElections2019 #Elections2019,0,0,0,0.142,0.858,0.0,0.5859,positive
658,2019-04-05 13:44:27+00:00,Changes in after #ModiGovt1 ep very few cash with 2 ver threw wrapper or any other garbage on road3 Created interest in Politics and wsHit li and retweet if u agree Also comnt your changes #ModiLaoDeshBao #MainBhiCwdar #ModiMumn,0,1,0,0.176,0.824,0.0,0.7579,positive
659,2019-04-05 14:27:50+00:00,#ModiLaoDeshBao Or #CwdarCr had fudged and hidden the job loss data Umploynt rate highest in 45 ars Demotisation was an orgad loot of the peoples moy Intentiolly allowed pulwama happen Lied on Balat Modi bhagao desh bachao Defeat Modi now,0,0,0,0.0,0.824,0.176,-0.7845,negative
